DateTime,Open,High,Low,Close,Volume,close_time,quote_volue,trades,taker_base_volue,taker_quote_volume,ignore
2025-06-19 14:39:00,104700.0,104722.7,104663.8,104698.7,8.122,1750315319999,850338.0907,321,3.362,351977.3440,0
2025-06-19 14:42:00,104698.7,104713.9,104672.7,104713.9,18.690,1750315499999,1956681.1751,308,14.447,1512480.3064,0
2025-06-19 14:45:00,104713.9,104713.9,104688.0,104697.9,7.232,1750315679999,757144.4024,125,2.850,298363.2767,0
2025-06-19 14:48:00,104697.8,104717.0,104684.0,104691.7,12.671,1750315859999,1326597.1815,271,7.437,778595.8329,0
2025-06-19 14:51:00,104691.8,104691.8,104661.4,104668.7,12.486,1750316039999,1306929.3339,216,6.277,657023.0948,0
2025-06-19 14:54:00,104668.6,104688.0,104668.6,104688.0,7.274,1750316219999,761393.3270,139,6.018,629921.0824,0
2025-06-19 14:57:00,104687.9,104691.9,104658.0,104678.0,13.751,1750316399999,1439419.6302,349,2.858,299154.1654,0
2025-06-19 15:00:00,104678.5,104747.6,104678.5,104741.3,16.528,1750316579999,1730628.1183,470,10.038,1051116.5057,0
2025-06-19 15:03:00,104741.3,104825.6,104720.1,104720.1,33.367,1750316759999,3496035.3402,897,18.379,1925676.8371,0
2025-06-19 15:06:00,104720.0,104799.8,104715.4,104769.9,11.854,1750316939999,1241961.3000,466,7.471,782709.4947,0
2025-06-19 15:09:00,104769.9,104824.9,104748.0,104814.0,12.509,1750317119999,1310860.2275,345,5.693,596571.6685,0
2025-06-19 15:12:00,104814.0,104814.0,104774.0,104786.6,3.505,1750317299999,367299.8792,161,1.283,134432.0045,0
2025-06-19 15:15:00,104786.6,104813.9,104733.7,104748.6,9.186,1750317479999,962442.0114,376,3.416,357864.6452,0
2025-06-19 15:18:00,104750.0,104828.3,104750.0,104790.0,24.072,1750317659999,2522665.8887,482,15.265,1599584.9052,0
2025-06-19 15:21:00,104788.1,104821.9,104759.7,104784.7,15.939,1750317839999,1670344.0771,308,6.400,670684.4540,0
2025-06-19 15:24:00,104784.0,104784.0,104678.8,104678.8,32.649,1750318019999,3418986.0471,600,6.819,714103.8513,0
2025-06-19 15:27:00,104678.7,104726.0,104658.1,104697.1,16.015,1750318199999,1676668.7174,369,9.649,1010151.2630,0
2025-06-19 15:30:00,104694.1,104694.1,104673.2,104673.2,5.154,1750318379999,539552.9709,172,1.553,162577.8663,0
2025-06-19 15:33:00,104673.3,104721.4,104673.3,104690.1,9.589,1750318559999,1003943.4229,284,5.975,625555.5934,0
2025-06-19 15:36:00,104690.1,104733.7,104690.1,104733.7,11.119,1750318739999,1164371.6346,264,8.743,915569.8338,0
2025-06-19 15:39:00,104730.1,104733.8,104716.0,104721.8,3.919,1750318919999,410430.8043,88,1.730,181177.3439,0
2025-06-19 15:42:00,104722.8,104728.5,104700.0,104720.0,6.996,1750319099999,732577.4501,170,3.302,345751.5643,0
2025-06-19 15:45:00,104718.0,104719.9,104704.0,104715.2,5.518,1750319279999,577804.3491,162,2.146,224709.1883,0
2025-06-19 15:48:00,104715.2,104721.9,104704.0,104707.8,4.571,1750319459999,478650.2398,106,1.477,154665.7191,0
2025-06-19 15:51:00,104707.8,104707.9,104680.4,104680.5,10.594,1750319639999,1109127.2006,232,3.936,412060.2329,0
2025-06-19 15:54:00,104680.4,104680.4,104600.0,104600.0,13.016,1750319819999,1362042.8256,577,0.791,82751.7006,0
2025-06-19 15:57:00,104600.0,104622.0,104593.2,104613.7,37.639,1750319999999,3937262.5070,470,19.966,2088545.2963,0
2025-06-19 16:00:00,104613.7,104683.9,104603.3,104678.1,28.203,1750320179999,2951662.3383,476,20.504,2145797.4551,0
2025-06-19 16:03:00,104678.1,104721.9,104678.1,104720.9,23.572,1750320359999,2467995.6524,405,19.223,2012667.1485,0
2025-06-19 16:06:00,104720.1,104781.5,104712.1,104778.2,14.145,1750320539999,1481531.4427,365,10.483,1098008.9763,0
2025-06-19 16:09:00,104778.2,104896.0,104778.2,104886.0,39.874,1750320719999,4180509.3271,903,32.405,3397149.1383,0
2025-06-19 16:12:00,104885.9,104885.9,104844.0,104844.0,8.989,1750320899999,942613.2074,233,3.876,406437.0004,0
2025-06-19 16:15:00,104844.0,104890.0,104836.2,104887.7,28.938,1750321079999,3034866.0512,389,13.602,1426567.5622,0
2025-06-19 16:18:00,104885.3,104885.4,104839.7,104868.0,10.844,1750321259999,1137193.2958,248,4.265,447231.4525,0
2025-06-19 16:21:00,104868.0,104874.0,104854.1,104855.9,6.199,1750321439999,650048.5203,134,2.082,218334.3148,0
2025-06-19 16:24:00,104856.0,104888.0,104852.0,104888.0,18.438,1750321619999,1933530.4430,227,15.433,1618415.0935,0
2025-06-19 16:27:00,104887.9,104887.9,104838.1,104847.9,10.974,1750321799999,1150657.3392,204,3.652,382895.6080,0
2025-06-19 16:30:00,104848.0,104863.9,104759.0,104769.9,27.412,1750321979999,2872572.5119,521,8.601,901344.0204,0
2025-06-19 16:33:00,104770.0,104846.1,104750.0,104803.5,46.609,1750322159999,4884346.8318,713,15.624,1637231.5822,0
2025-06-19 16:36:00,104804.0,104839.2,104800.0,104839.2,5.188,1750322339999,543792.2051,210,3.345,350613.8107,0
2025-06-19 16:39:00,104839.2,104839.2,104806.0,104812.6,8.902,1750322519999,933168.8079,220,1.870,196002.5652,0
2025-06-19 16:42:00,104812.7,104896.0,104812.7,104878.4,17.819,1750322699999,1868415.5753,421,11.746,1231585.5661,0
2025-06-19 16:45:00,104878.3,104959.7,104878.3,104940.1,35.700,1750322879999,3745673.9258,638,30.870,3238791.4346,0
2025-06-19 16:48:00,104940.0,104948.2,104866.0,104866.3,23.101,1750323059999,2423564.5054,529,4.266,447578.0157,0
2025-06-19 16:51:00,104866.3,104866.3,104812.1,104812.1,10.855,1750323239999,1138093.5293,398,0.954,100000.9275,0
2025-06-19 16:54:00,104812.1,104817.7,104780.0,104788.0,14.862,1750323419999,1557543.3147,289,5.330,558576.8753,0
2025-06-19 16:57:00,104788.0,104788.1,104704.6,104704.7,21.304,1750323599999,2231083.3227,546,11.400,1193731.4869,0
2025-06-19 17:00:00,104704.7,104758.4,104700.1,104744.9,7.682,1750323779999,804496.4974,268,4.759,498358.9225,0
2025-06-19 17:03:00,104745.0,104788.0,104744.9,104768.0,4.834,1750323959999,506467.8397,167,3.154,330440.3368,0
2025-06-19 17:06:00,104768.0,104779.9,104740.0,104758.6,9.674,1750324139999,1013445.4469,191,2.534,265454.0381,0
2025-06-19 17:09:00,104758.6,104758.6,104700.0,104714.0,6.634,1750324319999,694697.4064,258,2.983,312353.8001,0
2025-06-19 17:12:00,104714.1,104770.0,104714.1,104763.5,10.668,1750324499999,1117451.0752,279,6.670,698628.6294,0
2025-06-19 17:15:00,104763.5,104820.0,104746.9,104820.0,10.830,1750324679999,1134709.3392,364,6.857,718490.9753,0
2025-06-19 17:18:00,104820.0,104974.3,104818.0,104961.8,52.712,1750324859999,5529882.7251,1264,30.143,3161868.5061,0
2025-06-19 17:21:00,104961.8,104961.8,104908.2,104922.1,22.486,1750325039999,2359347.5353,348,8.417,883096.2461,0
2025-06-19 17:24:00,104922.1,104932.6,104904.0,104908.5,7.792,1750325219999,817495.4872,204,4.049,424783.6732,0
2025-06-19 17:27:00,104908.6,104947.9,104902.2,104944.0,13.288,1750325399999,1394323.2631,189,11.264,1181947.2509,0
2025-06-19 17:30:00,104944.0,104944.0,104900.0,104922.9,9.979,1750325579999,1046975.4169,241,3.131,328478.5196,0
2025-06-19 17:33:00,104922.9,104924.9,104886.0,104898.0,13.581,1750325759999,1424695.5394,253,3.688,386885.4478,0
2025-06-19 17:36:00,104898.1,104941.9,104875.9,104900.0,14.726,1750325939999,1544844.7023,371,9.517,998372.8599,0
2025-06-19 17:39:00,104900.9,104936.6,104888.1,104932.1,9.845,1750326119999,1032814.7452,204,4.191,439677.8375,0
2025-06-19 17:42:00,104932.0,104932.0,104888.9,104898.1,19.939,1750326299999,2091794.6784,304,8.146,854509.7222,0
2025-06-19 17:45:00,104898.1,104963.5,104898.1,104942.0,21.759,1750326479999,2283343.1814,441,15.222,1597294.1464,0
2025-06-19 17:48:00,104944.0,105004.2,104944.0,104958.3,31.160,1750326659999,3271231.7196,765,16.899,1774084.1882,0
2025-06-19 17:51:00,104958.1,104971.9,104909.2,104954.0,13.274,1750326839999,1393108.8741,406,5.000,524743.7539,0
2025-06-19 17:54:00,104954.0,104954.0,104920.0,104944.0,9.015,1750327019999,946034.4647,207,2.653,278395.9408,0
2025-06-19 17:57:00,104944.0,104981.0,104944.0,104972.0,12.600,1750327199999,1322590.9395,320,5.702,598497.6090,0
2025-06-19 18:00:00,104972.1,105004.4,104967.1,105004.3,17.718,1750327379999,1860188.9976,322,13.068,1372000.6979,0
2025-06-19 18:03:00,105004.3,105022.4,104936.5,104940.0,20.976,1750327559999,2202405.6305,485,10.396,1091561.2579,0
2025-06-19 18:06:00,104946.6,104961.7,104909.1,104934.9,9.716,1750327739999,1019547.6325,302,5.643,592151.4567,0
2025-06-19 18:09:00,104935.6,104952.6,104916.1,104946.5,10.036,1750327919999,1053139.3081,265,4.625,485344.0034,0
2025-06-19 18:12:00,104946.4,104999.9,104946.4,104980.1,10.100,1750328099999,1060255.8206,302,6.606,693445.5889,0
2025-06-19 18:15:00,104980.0,105004.0,104978.3,104990.0,13.812,1750328279999,1450048.8216,224,9.729,1021377.1657,0
2025-06-19 18:18:00,104990.0,104999.4,104930.1,104944.6,19.089,1750328459999,2003576.6444,454,7.623,800028.9661,0
2025-06-19 18:21:00,104944.6,105013.4,104907.2,105011.8,48.453,1750328639999,5086086.2784,932,25.058,2630151.5859,0
2025-06-19 18:24:00,105011.7,105017.6,104972.0,104997.3,20.837,1750328819999,2187954.2970,444,6.917,726260.2906,0
2025-06-19 18:27:00,104997.4,105024.0,104992.0,105018.0,7.671,1750328999999,805543.7613,217,6.000,630065.7294,0
2025-06-19 18:30:00,105017.9,105054.0,104987.2,104991.0,12.496,1750329179999,1312495.2707,553,3.873,406813.7176,0
2025-06-19 18:33:00,104991.1,105004.0,104926.5,104954.0,11.962,1750329359999,1255513.2351,433,4.723,495693.1280,0
2025-06-19 18:36:00,104954.0,105008.0,104934.1,104968.1,21.613,1750329539999,2268658.4924,378,14.074,1477254.6481,0
2025-06-19 18:39:00,104968.1,104997.9,104952.6,104997.8,12.688,1750329719999,1332067.7369,256,4.547,477354.0924,0
2025-06-19 18:42:00,104997.8,105024.7,104940.0,104948.6,28.822,1750329899999,3025779.9635,458,10.313,1082521.4426,0
2025-06-19 18:45:00,104951.3,104951.3,104835.5,104849.9,41.985,1750330079999,4404233.6275,701,6.255,655890.0029,0
2025-06-19 18:48:00,104849.9,104879.2,104823.2,104876.1,25.915,1750330259999,2717039.5228,341,8.107,849986.9520,0
2025-06-19 18:51:00,104876.1,104928.0,104876.1,104927.9,11.066,1750330439999,1160830.8507,255,9.019,946077.6521,0
2025-06-19 18:54:00,104927.9,104930.0,104880.0,104880.0,15.283,1750330619999,1603392.4183,204,4.821,505836.5874,0
2025-06-19 18:57:00,104880.0,104900.0,104880.0,104894.0,5.365,1750330799999,562724.4072,133,3.218,337522.9623,0
2025-06-19 19:00:00,104893.9,104893.9,104840.0,104862.0,13.543,1750330979999,1420164.7777,387,6.726,705283.7985,0
2025-06-19 19:03:00,104865.8,104883.9,104862.6,104865.2,8.500,1750331159999,891430.4728,176,5.587,585925.8531,0
2025-06-19 19:06:00,104865.2,104865.2,104760.0,104773.9,22.362,1750331339999,2343576.2060,697,7.366,771896.1823,0
2025-06-19 19:09:00,104773.9,104793.7,104764.5,104783.3,8.496,1750331519999,890199.5672,238,4.505,472039.7482,0
2025-06-19 19:12:00,104783.4,104827.9,104781.1,104826.8,11.137,1750331699999,1167206.9792,198,8.036,842217.7045,0
2025-06-19 19:15:00,104826.7,104868.0,104800.0,104838.1,11.795,1750331879999,1236516.5715,341,6.123,641937.5012,0
2025-06-19 19:18:00,104843.9,104893.8,104843.9,104893.8,9.296,1750332059999,974939.2917,242,7.059,740327.1272,0
2025-06-19 19:21:00,104893.8,104893.8,104827.2,104827.2,11.405,1750332239999,1195835.0245,234,1.694,177631.2954,0
2025-06-19 19:24:00,104827.2,104851.9,104804.0,104826.0,13.589,1750332419999,1424475.4983,257,10.169,1065990.8091,0
2025-06-19 19:27:00,104827.9,104837.9,104805.2,104805.2,8.429,1750332599999,883534.0281,150,3.342,350311.7991,0
2025-06-19 19:30:00,104805.2,104808.8,104758.5,104784.7,21.296,1750332779999,2231612.4927,409,14.542,1523871.8147,0
2025-06-19 19:33:00,104784.0,104784.0,104734.2,104750.8,66.338,1750332959999,6949725.6862,534,26.895,2817439.2706,0
2025-06-19 19:36:00,104748.0,104748.0,104738.1,104739.0,14.083,1750333139999,1475045.2132,126,11.914,1247853.5778,0
2025-06-19 19:39:00,104743.7,104759.7,104704.2,104714.3,24.572,1750333319999,2573441.2157,412,8.202,858996.6436,0
2025-06-19 19:42:00,104717.8,104757.2,104707.1,104749.1,15.654,1750333499999,1639401.8143,255,6.613,692568.9986,0
2025-06-19 19:45:00,104750.0,104755.9,104711.0,104711.0,7.327,1750333679999,767359.4708,216,2.902,303908.6934,0
2025-06-19 19:48:00,104711.0,104750.0,104706.1,104750.0,8.489,1750333859999,888969.1476,209,7.522,787707.1562,0
2025-06-19 19:51:00,104750.0,104796.0,104750.0,104760.1,13.213,1750334039999,1384433.9507,378,9.362,980926.5223,0
2025-06-19 19:54:00,104760.1,104770.0,104748.0,104770.0,7.975,1750334219999,835430.9492,144,3.704,388030.5704,0
2025-06-19 19:57:00,104770.0,104781.6,104749.6,104749.6,5.353,1750334399999,560809.5464,130,2.463,258045.5807,0
2025-06-19 20:00:00,104748.1,104775.6,104700.0,104701.9,13.776,1750334579999,1442784.4094,300,5.437,569448.6633,0
2025-06-19 20:03:00,104702.0,104724.4,104685.5,104714.6,29.677,1750334759999,3107353.9570,398,13.234,1385702.7731,0
2025-06-19 20:06:00,104715.1,104759.6,104681.6,104759.6,30.680,1750334939999,3212652.1817,440,25.682,2689377.5484,0
2025-06-19 20:09:00,104759.6,104786.9,104752.7,104782.3,17.239,1750335119999,1806243.5288,293,7.479,783582.2765,0
2025-06-19 20:12:00,104782.3,104893.0,104782.3,104893.0,38.989,1750335299999,4087217.1313,568,35.217,3691811.6106,0
2025-06-19 20:15:00,104892.9,104892.9,104825.4,104825.4,20.455,1750335479999,2144699.4999,355,4.209,441294.5112,0
2025-06-19 20:18:00,104825.4,104831.6,104800.0,104831.6,6.661,1750335659999,698167.8300,163,5.980,626789.1512,0
2025-06-19 20:21:00,104831.5,104849.9,104825.8,104825.8,11.125,1750335839999,1166352.3668,137,3.613,378766.5245,0
2025-06-19 20:24:00,104827.8,104843.3,104814.6,104832.3,12.973,1750336019999,1359935.0044,268,7.440,779897.6492,0
2025-06-19 20:27:00,104834.0,104838.0,104822.5,104822.5,1.108,1750336199999,116151.9986,53,0.315,33020.2540,0
2025-06-19 20:30:00,104822.6,104872.0,104812.1,104817.2,12.770,1750336379999,1338781.6046,315,7.662,803256.3113,0
2025-06-19 20:33:00,104817.3,104827.2,104775.0,104827.2,14.689,1750336559999,1539374.0876,445,6.202,649944.1781,0
2025-06-19 20:36:00,104827.6,104852.3,104825.4,104835.5,5.129,1750336739999,537712.8481,277,4.311,451953.0224,0
2025-06-19 20:39:00,104832.0,104832.0,104784.0,104788.4,13.275,1750336919999,1391379.6858,255,2.920,306035.9976,0
2025-06-19 20:42:00,104788.4,104788.4,104690.3,104692.0,23.985,1750337099999,2511838.3261,628,6.188,647907.4522,0
2025-06-19 20:45:00,104692.0,104712.7,104643.0,104700.1,34.559,1750337279999,3617543.3087,725,19.214,2011320.6109,0
2025-06-19 20:48:00,104696.4,104735.5,104670.1,104720.1,15.195,1750337459999,1590932.2932,392,9.523,997046.1134,0
2025-06-19 20:51:00,104720.1,104720.1,104669.0,104710.2,19.184,1750337639999,2008648.8939,360,7.910,828182.3341,0
2025-06-19 20:54:00,104710.2,104740.6,104704.0,104704.0,23.708,1750337819999,2482794.5900,287,17.204,1801608.9604,0
2025-06-19 20:57:00,104701.1,104745.5,104701.1,104729.9,4.734,1750337999999,495779.6277,216,2.092,219075.0207,0
2025-06-19 21:00:00,104730.0,104768.0,104714.6,104762.0,8.512,1750338179999,891542.4794,235,3.364,352328.6262,0
2025-06-19 21:03:00,104762.1,104778.5,104701.2,104756.1,37.259,1750338359999,3902550.6353,606,16.897,1769814.9581,0
2025-06-19 21:06:00,104756.0,104762.0,104648.7,104648.7,14.563,1750338539999,1524793.9969,509,1.232,129026.6277,0
2025-06-19 21:09:00,104648.7,104650.0,104618.0,104641.3,21.687,1750338719999,2269059.5101,403,10.917,1142184.1085,0
2025-06-19 21:12:00,104641.3,104643.7,104619.9,104619.9,11.329,1750338899999,1185365.0873,159,1.949,203939.6018,0
2025-06-19 21:15:00,104620.0,104620.0,104550.3,104607.0,68.501,1750339079999,7164397.5919,903,15.770,1649268.6421,0
2025-06-19 21:18:00,104607.0,104607.0,104559.0,104577.5,37.635,1750339259999,3935888.4179,586,16.127,1686406.2356,0
2025-06-19 21:21:00,104577.5,104668.6,104577.5,104645.0,31.804,1750339439999,3327649.3089,551,22.275,2330543.3348,0
2025-06-19 21:24:00,104646.2,104693.4,104646.2,104667.2,12.874,1750339619999,1347564.2360,383,8.908,932430.0577,0
2025-06-19 21:27:00,104667.3,104762.2,104666.5,104760.1,29.254,1750339799999,3063853.5201,634,22.225,2327627.2536,0
2025-06-19 21:30:00,104760.0,104760.0,104655.2,104671.4,34.534,1750339979999,3615765.2881,529,9.805,1026397.0236,0
2025-06-19 21:33:00,104670.1,104682.1,104625.0,104652.0,31.783,1750340159999,3326434.1157,562,12.864,1346366.5741,0
2025-06-19 21:36:00,104652.0,104652.0,104502.8,104522.1,47.267,1750340339999,4941895.5185,1162,20.880,2182776.5331,0
2025-06-19 21:39:00,104522.0,104550.0,104506.5,104510.2,30.743,1750340519999,3213638.4763,531,12.405,1296743.3306,0
2025-06-19 21:42:00,104510.3,104532.0,104510.0,104518.9,17.570,1750340699999,1836357.9848,271,6.483,677592.2801,0
2025-06-19 21:45:00,104518.7,104518.7,104378.6,104394.0,129.716,1750340879999,13551581.3392,2339,50.354,5260751.5807,0
2025-06-19 21:48:00,104393.9,104393.9,104221.0,104273.9,177.596,1750341059999,18522033.6521,2865,61.540,6418185.2895,0
2025-06-19 21:51:00,104274.0,104342.0,104211.4,104308.9,78.943,1750341239999,8230810.3965,1383,44.889,4680192.3742,0
2025-06-19 21:54:00,104308.8,104343.0,104271.8,104325.3,47.226,1750341419999,4925882.9242,826,18.036,1881372.0839,0
2025-06-19 21:57:00,104326.0,104333.9,104250.4,104259.9,41.505,1750341599999,4328526.3154,710,14.053,1465503.6320,0
2025-06-19 22:00:00,104259.9,104383.8,104256.1,104288.9,58.011,1750341779999,6052068.0862,1097,34.760,3626295.4178,0
2025-06-19 22:03:00,104290.0,104404.4,104290.0,104391.9,47.952,1750341959999,5004066.7158,913,31.415,3278093.7907,0
2025-06-19 22:06:00,104392.0,104464.8,104354.0,104452.0,51.621,1750342139999,5390443.3287,969,31.600,3299694.7033,0
2025-06-19 22:09:00,104450.1,104450.1,104384.1,104449.2,29.880,1750342319999,3120173.1811,643,16.453,1718113.3987,0
2025-06-19 22:12:00,104449.2,104464.9,104442.0,104446.0,12.402,1750342499999,1295443.6026,305,4.554,475690.1642,0
2025-06-19 22:15:00,104446.0,104504.5,104418.1,104447.1,40.347,1750342679999,4215200.7870,775,20.733,2165935.5391,0
2025-06-19 22:18:00,104448.0,104518.9,104409.5,104492.4,29.957,1750342859999,3129695.0310,582,18.625,1945746.2338,0
2025-06-19 22:21:00,104492.4,104577.0,104492.3,104540.0,24.101,1750343039999,2519641.6418,697,17.116,1789396.5180,0
2025-06-19 22:24:00,104540.1,104663.0,104518.9,104630.1,33.854,1750343219999,3541481.1618,1109,23.522,2460601.1802,0
2025-06-19 22:27:00,104630.1,104650.0,104587.5,104587.5,27.856,1750343399999,2914438.1797,442,15.229,1593363.3483,0
2025-06-19 22:30:00,104587.6,104603.9,104463.6,104477.2,34.738,1750343579999,3630871.6172,955,17.425,1821156.7968,0
2025-06-19 22:33:00,104477.2,104477.2,104316.1,104316.2,43.736,1750343759999,4564655.4000,1356,11.365,1185994.5188,0
2025-06-19 22:36:00,104321.2,104372.0,104286.2,104346.1,46.688,1750343939999,4869967.0092,749,27.513,2869817.6122,0
2025-06-19 22:39:00,104344.1,104408.0,104320.1,104370.0,23.971,1750344119999,2501673.3536,521,14.461,1509089.1689,0
2025-06-19 22:42:00,104368.4,104370.0,104328.0,104328.1,35.683,1750344299999,3723231.4610,397,6.864,716216.1279,0
2025-06-19 22:45:00,104328.0,104328.0,104197.0,104204.1,88.859,1750344479999,9263576.7749,1933,28.126,2932055.3171,0
2025-06-19 22:48:00,104202.1,104257.1,104142.1,104171.6,65.133,1750344659999,6786498.6192,1483,23.401,2438360.3031,0
2025-06-19 22:51:00,104171.5,104171.5,104083.7,104099.9,81.237,1750344839999,8457915.2183,1584,37.303,3883575.0005,0
2025-06-19 22:54:00,104100.0,104218.9,104098.0,104170.0,68.466,1750345019999,7131324.3057,1103,38.951,4056940.7775,0
2025-06-19 22:57:00,104168.0,104168.0,104080.0,104126.0,57.733,1750345199999,6010696.5990,850,29.395,3060085.8799,0
2025-06-19 23:00:00,104126.0,104265.2,104126.0,104244.0,66.148,1750345379999,6892449.6174,1198,36.980,3853155.9581,0
2025-06-19 23:03:00,104246.0,104301.0,104198.1,104289.0,39.674,1750345559999,4136295.3531,897,19.086,1989925.7658,0
2025-06-19 23:06:00,104288.9,104288.9,104206.0,104214.6,23.008,1750345739999,2398725.1841,452,9.917,1033836.9306,0
2025-06-19 23:09:00,104218.0,104258.7,104153.8,104198.4,29.313,1750345919999,3054124.8687,756,13.866,1444665.6314,0
2025-06-19 23:12:00,104198.4,104396.0,104198.4,104361.5,90.022,1750346099999,9393957.1969,1470,52.277,5454884.7193,0
2025-06-19 23:15:00,104361.5,104423.6,104359.9,104414.2,50.621,1750346279999,5284483.9726,816,34.274,3577912.9740,0
2025-06-19 23:18:00,104416.0,104421.0,104278.8,104278.8,25.082,1750346459999,2616971.7634,658,5.786,603578.9221,0
2025-06-19 23:21:00,104277.1,104321.8,104216.8,104279.5,41.379,1750346639999,4314439.1532,951,18.940,1974695.4917,0
2025-06-19 23:24:00,104279.4,104308.0,104259.7,104279.9,8.341,1750346819999,869802.2059,221,2.526,263417.5865,0
2025-06-19 23:27:00,104280.0,104312.0,104276.1,104284.0,8.192,1750346999999,854390.2046,228,5.617,585808.2347,0
2025-06-19 23:30:00,104285.9,104299.9,104185.3,104215.9,15.884,1750347179999,1655616.1817,528,3.376,351874.5858,0
2025-06-19 23:33:00,104212.5,104214.0,104160.1,104166.2,18.944,1750347359999,1973695.7528,395,5.812,605476.8065,0
2025-06-19 23:36:00,104166.2,104174.8,104101.0,104152.1,58.316,1750347539999,6072618.5954,786,22.029,2294250.5835,0
2025-06-19 23:39:00,104152.0,104159.2,104106.4,104138.1,28.428,1750347719999,2960516.4986,396,16.222,1689418.2913,0
